"","y.NPV_hay","y.NPV_orchard","y.NPV_decision","x.uncert_tree_vulnerability","x.uncert_tree_parameter_age_1","x.uncert_tree_parameter_age_2","x.uncert_wholesail_threshhold","x.uncert_influence_quali","x.uncert_influence_supply_chain_invest","x.uncert_risk_decrease_mean","x.uncert_risk_decrease_var","x.uncert_wholesail_threshhold_t","x.hay_mean_t","x.hay_var_t","x.hay_price_mean_Eur_t","x.hay_price_var_Eur_t","x.hay_costs_establishment_Eur","x.hay_labor_harvest_mean_h","x.hay_labor_harvest_var_h","x.labor_wage_Eur_per_h_brutto","x.supply_chain_invest_mean_h","x.supply_chain_invest_var_h","x.walnut_price_direct_Eur_per_kg","x.walnut_price_wholesale_Eur_per_kg","x.risk_yearly_drought","x.risk_yearly_drought_decrease_mean","x.risk_yearly_drought_decrease_var","x.risk_unknown","x.risk_spring_frost","x.risk_spring_frost_decrease_mean","x.risk_spring_frost_decrease_var","x.risk_disease","x.risk_disease_decrease_mean","x.risk_disease_dicrease_var","x.fruit_mean_kg_per_tree","x.fruit_yield_var_per_tree","x.fruit_time_to_first_yield_est","x.fruit_time_to_second_yield_est","x.fruit_first_yield_percent","x.fruit_second_yield_percent","x.timber_mean_t_per_tree","x.timber_var_t_per_tree","x.timber_price_mean_Eur_t","x.timber_price_var_Eur_t","x.timber_labor_harvest_mean_h","x.timber_labor_harvest_var_h","x.fruit_price_machinery_mean_Eur","x.fruit_price_machinery_var_Eur","x.fruit_labor_harvest_h_per_kg","x.fruit_labor_harvest_basis_h","x.fruit_labor_pruning_h_per_tree","x.tree_establishment_costs"
"46",281.73199175901,-2335160.45145304,2335442.1834448,0.677521147377521,38.1998794447267,0.0473392649754127,4728.85343083243,0.592962077564179,0.528571630411833,0.364387237335285,0.495793013657264,1276.08327239276,2.57860508103238,0.192500696739655,127.380954877397,0.30230731236232,2201.08557339742,0.0760892723109705,0.193129584696943,20,21.6089159057736,0.340363502060156,7.90079525527575,6.47738355514274,0.44660179795743,0.208709557766818,0.136394446066617,0.385859046233453,0.516263234185774,0.562058544161215,0.0982142912583733,0.103651637139505,0.482702284311807,0.666502085964182,25.8098385806219,0.143671230158481,4.47892232330558,43.7323663038651,0.143845567464856,0.842821453632193,0.886840945684798,0.160003863289663,33.6002870080613,0.232654539230088,0.93653376665009,0.383180234494629,45023.819164298,0.160372427980903,10.6174187191386,2.01275161362138,0.533227401551307,13886.3711398914
"47",-25.3412406206767,-5930386.47616289,5930361.13492227,0.783073947353533,32.9885726288326,0.072966507110929,4331.85340558158,0.920494050018737,0.582799651543859,0.196556234936105,0.51080074084331,1494.82533360007,2.61981450215853,0.175279434332468,145.296448695433,0.180002585598154,3152.79154752146,0.219451929812205,0.24259000254176,20,26.0328984370621,0.372397904108475,7.28547557995075,6.52033893069313,0.237543330964627,0.21276881971086,0.0821294645695288,0.553134069609656,0.982250125450699,0.242081497797435,0.531516012012932,0.706351515538284,0.856050619174382,0.514542756867875,24.1374236132951,0.156455512213928,4.88694143873708,43.9303597194029,0.121098747700819,0.901318755271191,0.985449170959601,0.131471239587703,28.539764891096,0.260150682146021,0.791963268407776,0.369233249189436,33432.5352795895,0.133124961890341,1.85181686280705,4.27673274808219,0.381269012978747,11362.6998272737
"48",372.686471343714,-1009922.0154781,1010294.70194944,0.56174668095947,32.7994693367772,0.0821228160780885,4145.56046389995,0.373052871026449,0.357769371791231,0.586987569250281,0.383702014828959,1135.32122407919,2.62639371038309,0.193612095895227,128.005666383492,0.122475271900046,5344.70295756121,0.162101302388633,0.238549512183843,20,18.0855982881738,0.276390999454454,6.80198495634358,5.62759218011159,0.183128877083711,0.623093794547147,0.119352080968549,0.381637606651463,0.546283081652215,0.600676604610265,0.456376160833956,0.981076063917662,0.233820870954347,0.578999443952525,29.9736064509948,0.132577892623388,4.6908974225522,40.3400018953437,0.125648807921749,0.87199709105301,0.788209363201237,0.124751981166144,24.0522059499813,0.214734107697152,0.894777769082092,0.412120611442392,27772.059750028,0.127693351541498,1.41544601780378,2.45752290059974,0.340587894663824,10428.4315876743
"49",432.530826499965,-685831.646010643,686264.176837143,0.42671679456223,26.1189775244055,0.0509187977463116,4627.44814141936,0.0601907133436518,0.848003429720277,0.00860827887859084,0.418388224964625,1239.8366515434,3.17404027303129,0.169175493309524,139.100253951137,0.210309629763609,3278.60761099511,0.152324090500921,0.265964331224043,20,31.2415759375006,0.386943766586874,8.32484053088036,7.08099286987481,0.484536144799501,0.436119898734696,0.0622786722597652,0.87662482608863,0.173346753005933,0.638317946483085,0.36467933450308,0.872799627518324,0.805745080889116,0.638388998234675,29.4524966517706,0.198931471592761,4.53108900211764,43.7608758968087,0.107432952522459,0.968551817625004,0.549423077678097,0.123219276373996,26.2448726399741,0.25985355515638,0.949549055269587,0.313743947340917,28477.7545254161,0.143209936261871,0.472771404513495,6.10271530453154,0.410963673360959,7089.84171729868
"50",1434.35163512296,-2599554.77558653,2600989.12722166,0.325236573013186,36.1210528819473,0.0846183208452851,4631.75892629951,0.478454820620551,0.566539268202145,0.553240731837899,0.413935774162361,1083.24703525125,2.51721314829615,0.143547241501494,150.279879307394,0.238864782777596,4966.57908066287,0.119753200458841,0.278432505117218,20,16.2989472337491,0.338944694188504,8.23125084415118,5.33453183749737,0.411313400105214,0.535595112021223,0.0840438660373151,0.748240705019885,0.426833714234356,0.459211398037679,0.242328795554666,0.614880469145632,0.659358545000457,0.455040849577849,27.8351394706478,0.151591290291356,5.753956400784,45.5995686025039,0.120610361487329,0.821117765310777,1.13114289610935,0.155204374645397,38.8221954820424,0.233959654718486,0.524948885102894,0.220028978261771,35765.7602391474,0.155641351855418,6.55552548230276,11.1217674893943,0.442131023445238,18226.0941184557
"51",12058.4421114856,-6386226.54000916,6398284.98212065,0.791746801140258,32.2692987802371,0.0364030083214544,4572.09533497233,0.639655183432659,0.528943296862071,0.848857952521115,0.382866945637261,1430.92828194619,3.58831268707308,0.127964253995067,125.890824664396,0.244083614887656,4192.89672857069,0.129418926703085,0.161955339581599,20,30.7086210750877,0.248751247270534,8.70787285798978,5.8530008405916,0.75187488213544,0.622630107300751,0.0611448396495175,0.926728849862831,0.953049460215197,0.637289522696019,0.648371640349115,0.894299224830129,0.532844824541687,0.625580662250013,25.5554795980624,0.149687520528276,5.16594354077886,42.3622954923871,0.12052252506274,0.880028203962203,1.1681299088065,0.156789462761694,25.4209617602467,0.281283747491283,0.897248410578691,0.495122032462785,27954.7678243831,0.157509221432678,0.574055708993224,4.93090732175088,0.597885725493826,8282.34147526933
"52",7724.35492013403,-3319599.20450567,3327323.5594258,0.418477785371331,35.376165104708,0.0758997131958565,5000.07212908097,0.314580457106622,0.665330199295898,0.687147398630193,0.389542211285338,1469.56836119083,3.29712047333207,0.124940653894564,145.44635457426,0.207645723397774,4671.1993377826,0.0153862300234208,0.207211631144249,20,27.0439423056011,0.579489549913111,8.20745941904432,7.19893819746661,0.77647379133663,0.570424218012504,0.128226605650079,0.959402325126976,0.324994699792256,0.398428742968772,0.504469669813868,0.471420448778899,0.978388960763387,0.0609590948126381,25.8774520787351,0.186435410836741,5.29592197666608,42.3119681280681,0.125825380320431,0.872289807667056,0.980929289448374,0.159102448763793,32.7849666414175,0.244478668710217,0.690572740373058,0.419825396046666,15468.324936982,0.135644177971347,4.41812471092485,2.79619871628774,0.206731823151774,15259.1664277906
"53",2451.53974340501,-863091.168937002,865542.708680407,0.159652512863161,30.0797966294764,0.0415344352371279,4552.58081561042,0.836124551510604,0.840115658154395,0.330279954226196,0.902147968549989,1245.84967356474,2.67837340420315,0.180197469405299,143.623566226174,0.226305614913683,2155.84206916576,0.208063273898491,0.0479784075488633,20,16.1630876166162,0.453063560081073,6.52744768167156,7.06807909806688,0.565946752163578,0.612077011709051,0.122377252057542,0.829466114008462,0.257538146611455,0.594563105906873,0.418334160908221,0.194364896650533,0.542798310106523,0.313955707671161,20.8071964729345,0.0973328579955458,4.2315665327116,43.5503002632682,0.113858303856824,0.862740151708079,0.978894680982776,0.187590822742095,16.8250755221049,0.268739397467989,0.868053383504024,0.432578615120414,28430.8034794027,0.117184741112414,5.84888062562987,5.9649522325821,0.183290631032535,5703.90386229555
"54",3586.9628405484,-2619334.01803955,2622920.9808801,0.180763761282287,39.5882840536171,0.0719977766082729,4520.02405007572,0.911413504672678,0.240748815376125,0.44454185042116,0.101432249286448,1277.22489257163,3.13363498071496,0.135722632078211,132.051715308309,0.210417130175173,2053.49797162037,0.175996549230462,0.226118679929084,20,26.9705886964475,0.302248122928676,7.62191932617072,6.51700817711316,0.655486478599024,0.53933951984332,0.110318871442145,0.692137706985057,0.737311793956318,0.0159858216530261,0.259411367455841,0.398931601814404,0.219494543033592,0.192463122184417,25.9450338633959,0.154980003215523,5.0749620780982,44.7839527308924,0.0848551214299876,0.805439979515705,0.741291622155063,0.151820594934609,40.8385296130647,0.266522198136025,0.605510413272629,0.372967331899566,29286.2369576385,0.150232300665949,10.40016633149,6.40984419897962,0.287333901294823,21105.4144053979
"55",358.339174672905,-3562818.33375254,3563176.67292722,0.778953961971226,31.5637945649861,0.0398531877649629,4112.67305394342,0.695506531405521,0.914749588632863,0.435212865248688,0.56451070100531,1407.03925365936,2.79932580824054,0.150838324363497,128.878255859442,0.16105131176466,1853.12794359766,0.166550358811263,0.219387571849355,20,14.3709072433628,0.26674794450177,7.13053574202905,7.25788667542404,0.434672208431635,0.554403127937544,0.143992953970985,0.229543425789452,0.456776521128773,0.779770440712813,0.452020989679245,0.631902389029268,0.615313809234003,0.193933316008715,25.9928836809245,0.163332952528958,4.71444196090263,40.1040517859803,0.100668913073467,0.833472808270344,1.02008213680098,0.146113553006482,26.9865393644334,0.265254767785226,0.803973434432661,0.368566576350275,26963.0044005201,0.159865418323719,9.22030211479826,7.07592430296638,0.468080374330616,19883.6259727489
